Player Name,Pace,Acceleration,Sprint Speed,Dribbling,Agility,Balance,Reactions,Ball Control,Composure,Shooting,Positioning,Finishing,Shot Power,Long Shots,Volleys,Penalties,Passing,Vision,Crossing,Free Kick,Short Pass,Long Pass,Pass Curve,Defending,Interceptions,Heading,Marking,Standing Tackle,Sliding Tackle,Physicality,Jumping,Stamina,Strength,Aggression,Diving,Reflexes,Handling,Speed,Kicking,Positoning,prediction
Habib Diallo,70,72,69,68,66,67,64,67,65,68,67,75,68,56,65,63,50,61,35,36,59,42,49,22,19,76,13,17,17,70,71,66,81,47,0,0,0,0,0,0,0
Alessandro Celli,61,58,63,54,56,55,55,51,46,28,39,28,28,25,29,33,49,39,54,29,54,50,49,57,58,43,59,58,64,68,65,71,76,47,0,0,0,0,0,0,3
Jonathan ��guez Escl�pez,62,64,61,58,70,73,67,58,54,56,61,45,75,65,51,50,58,64,42,51,65,60,53,64,68,45,68,64,58,71,75,71,68,77,0,0,0,0,0,0,2
Paulo Dybala,86,88,83,92,92,85,86,93,84,86,84,84,82,89,89,87,85,88,82,89,88,75,89,29,33,70,23,20,20,67,76,81,65,48,0,0,0,0,0,0,0
Janik Jesgarzewski,70,70,70,55,65,68,58,61,59,40,39,40,44,35,38,43,57,53,49,45,67,56,43,58,57,50,60,59,55,61,61,71,62,47,0,0,0,0,0,0,3
Alejandro Arribas Garrido,48,40,54,57,55,57,70,68,66,36,26,44,45,15,14,37,56,40,57,32,70,58,40,71,75,71,64,74,72,75,80,63,78,79,0,0,0,0,0,0,3
Mohammed Al Baqawi,74,71,76,53,52,52,58,53,43,28,50,23,30,27,21,60,52,45,58,32,57,53,28,58,57,44,61,59,60,62,60,57,63,66,0,0,0,0,0,0,3
Aaron Pierre,67,69,65,38,34,50,58,44,51,21,13,14,45,12,27,31,34,26,25,25,46,37,25,61,53,65,59,64,66,75,72,68,84,64,0,0,0,0,0,0,3
Robbie Willmott,83,82,84,62,83,76,56,58,52,55,49,51,66,57,47,45,54,57,56,57,56,43,56,49,57,37,46,52,48,62,32,77,60,54,0,0,0,0,0,0,0
Roy O'Donovan,76,81,72,66,85,90,65,62,68,66,66,69,64,62,66,61,52,57,51,35,56,45,52,24,26,59,20,17,18,67,87,67,60,81,0,0,0,0,0,0,0
Mincheng Yuan,57,48,65,31,35,54,48,29,45,23,28,16,32,25,26,35,29,33,30,27,29,24,21,61,55,48,70,62,56,68,70,69,77,45,0,0,0,0,0,0,3
Kortney Hause,61,60,62,54,55,56,61,55,51,45,32,35,70,50,31,40,56,56,52,26,64,63,32,66,63,58,66,70,69,71,72,60,81,58,0,0,0,0,0,0,3
Yevhen Khacheridi,70,69,70,48,47,34,70,43,79,39,27,37,56,34,22,46,50,33,39,43,65,58,37,76,71,81,74,81,72,82,72,76,85,82,0,0,0,0,0,0,3
Sinan G�m�s,86,87,86,75,83,76,70,77,67,74,72,75,77,73,66,59,66,72,61,59,67,63,64,34,21,62,37,31,30,66,68,67,67,61,0,0,0,0,0,0,0
Fabi�n Ru�z Pe�a,69,70,67,81,73,66,79,84,77,78,79,80,75,83,65,67,77,81,70,59,81,80,72,75,78,67,70,79,73,69,46,74,70,64,0,0,0,0,0,0,2
Nico Mantl,0,36,29,0,34,42,43,9,35,0,4,8,22,6,7,15,0,30,12,11,18,18,14,0,18,15,7,11,13,0,56,33,49,18,57,62,53,36,53,44,1
Myles Boney,0,44,43,0,33,65,50,26,32,0,15,16,20,16,18,30,0,18,12,18,32,20,21,0,24,16,27,13,21,0,52,25,54,25,54,55,47,44,44,49,1
Danny Ward,0,46,44,0,38,53,70,23,56,0,7,11,25,16,13,20,0,38,13,14,30,42,15,0,20,13,8,20,18,0,64,22,60,25,73,74,71,46,64,68,1
Michael Sch�ler,72,66,77,37,55,53,51,36,44,23,20,18,33,21,22,32,32,33,28,24,36,31,27,60,58,54,60,61,63,73,67,65,75,78,0,0,0,0,0,0,3
Pontus Wernbloom,58,55,61,69,53,55,77,74,76,72,75,70,81,72,53,66,67,71,58,32,75,72,54,79,82,86,73,79,80,87,56,93,86,89,0,0,0,0,0,0,2
John Brooks,72,66,76,64,57,51,73,62,81,39,40,39,50,29,32,45,57,57,36,28,71,72,30,82,80,83,81,83,80,76,72,61,84,76,0,0,0,0,0,0,3
James Collins,71,69,73,63,71,53,65,62,65,66,64,69,68,59,62,64,48,46,35,61,53,49,61,31,32,72,34,19,18,80,86,82,85,63,0,0,0,0,0,0,0
Jai Ingham,83,81,84,60,73,64,45,60,54,53,57,59,59,38,42,49,51,51,58,51,48,46,57,20,19,36,15,21,22,53,43,57,58,36,0,0,0,0,0,0,0
Efra�n Ju�rez,74,72,75,66,68,62,66,69,62,55,65,50,64,57,41,51,68,67,68,51,71,65,70,65,66,59,66,66,62,74,64,80,72,72,0,0,0,0,0,0,2
Jo�l Veltman,67,63,69,67,68,69,78,67,75,50,56,51,61,41,38,42,66,56,71,34,74,74,40,79,81,73,76,81,79,78,72,82,74,82,0,0,0,0,0,0,2
Min Jun Kim,70,68,71,55,50,68,55,58,43,37,54,32,51,31,34,36,57,50,61,35,63,61,33,55,59,41,58,53,54,64,58,67,67,56,0,0,0,0,0,0,3
Lennard Maloney,63,62,64,58,64,67,51,58,47,44,36,42,49,45,39,46,55,45,48,42,68,57,44,49,52,55,40,51,59,68,70,56,77,58,0,0,0,0,0,0,3
Rai Vloet,63,66,60,65,58,63,66,69,61,69,69,68,72,67,67,70,62,65,52,62,66,65,62,42,33,66,44,42,33,73,67,74,73,72,0,0,0,0,0,0,0
Taras Mykhalyk,60,52,66,59,62,57,67,62,70,47,33,46,47,52,46,47,64,48,60,42,77,72,54,74,76,70,75,73,73,76,70,69,80,75,0,0,0,0,0,0,2
Hugo Droguett,74,75,74,71,77,78,70,69,56,68,72,69,71,68,49,64,68,72,65,75,69,64,69,48,54,52,59,36,31,62,69,72,62,47,0,0,0,0,0,0,0
Chris Kablan,66,69,64,58,66,73,49,49,52,45,55,41,51,48,40,39,55,51,58,41,58,55,52,60,54,52,62,63,61,55,63,60,50,58,0,0,0,0,0,0,3
Gabriel Hauche,89,89,89,78,89,75,74,77,73,70,71,70,73,67,61,77,70,69,73,73,70,64,67,44,21,58,55,46,33,69,77,73,61,82,0,0,0,0,0,0,0
Rasmus Sch�ller,59,58,60,66,69,65,68,68,69,54,46,52,60,59,34,46,61,69,47,32,68,70,42,69,70,59,70,72,69,68,61,73,62,77,0,0,0,0,0,0,2
Jefferson Tabinas,80,79,81,51,68,60,54,48,41,38,48,25,63,39,34,36,45,46,51,29,44,45,39,55,57,50,54,58,52,67,76,51,75,63,0,0,0,0,0,0,3
Pawel Dawidowicz,66,62,70,61,69,62,66,57,62,46,46,36,74,45,38,44,61,66,44,52,69,67,53,67,72,66,67,66,60,76,65,74,78,78,0,0,0,0,0,0,2
Chao Gu,0,51,48,0,39,50,61,16,56,0,18,16,24,16,19,23,0,52,11,18,28,21,14,0,18,12,15,12,20,0,65,35,78,41,67,64,62,51,67,57,1
Emmanuel Sowah,82,80,83,63,73,63,51,61,53,32,48,24,46,33,29,32,51,45,56,27,58,51,31,60,54,53,63,62,63,67,81,70,66,64,0,0,0,0,0,0,3
Ante Budimir,61,52,68,65,59,43,66,69,68,71,72,75,70,64,66,65,45,39,41,31,58,30,44,34,24,73,29,35,27,69,36,71,76,55,0,0,0,0,0,0,0
Achileas Poungouras,62,60,63,45,56,57,56,44,54,41,32,29,65,46,41,41,42,42,31,37,48,45,30,65,63,60,68,66,63,66,73,67,66,65,0,0,0,0,0,0,3
James Chester,70,68,72,64,72,71,67,63,73,34,44,33,36,31,27,52,58,49,54,44,68,61,47,75,74,73,76,73,77,74,85,67,78,72,0,0,0,0,0,0,3
Hern�n Pertuz,54,52,55,41,57,52,63,50,47,26,22,23,34,23,30,39,44,41,26,28,58,52,22,64,64,66,62,66,65,75,60,70,82,69,0,0,0,0,0,0,3
Magnus Lekven,72,73,71,69,81,81,61,68,72,56,66,48,71,58,67,41,67,71,64,62,68,67,70,52,63,61,54,44,43,74,74,82,70,73,0,0,0,0,0,0,2
Micka�l Tirpan,73,74,72,64,75,72,63,62,61,53,66,49,57,56,50,44,65,66,70,46,65,65,64,67,64,58,70,67,68,65,72,67,59,76,0,0,0,0,0,0,2
Benjamin Girth,73,75,72,65,79,73,67,65,58,67,73,73,63,56,68,57,45,49,34,26,57,34,42,23,19,67,18,19,17,58,79,59,68,27,0,0,0,0,0,0,0
Ting Zhou,53,65,44,63,77,67,42,63,52,52,69,53,50,46,53,49,49,44,45,44,55,47,51,36,43,44,17,45,44,57,47,36,70,51,0,0,0,0,0,0,0
Kohei Kato,81,79,82,60,83,77,70,59,65,47,42,48,46,49,41,42,56,49,49,41,67,59,46,64,68,50,62,65,68,52,54,54,41,77,0,0,0,0,0,0,2
Davinson S�nchez,77,72,80,68,60,55,81,74,76,46,34,40,67,44,28,44,56,44,36,27,76,66,30,85,82,80,85,86,89,83,73,76,84,88,0,0,0,0,0,0,3
Francesco Vicari,41,37,45,46,45,42,66,56,62,27,24,21,44,21,30,35,49,41,32,28,66,57,23,73,66,68,74,78,76,71,72,55,80,68,0,0,0,0,0,0,3
Ferris N'Goma,78,74,81,67,74,73,58,64,62,67,72,64,70,68,69,63,63,62,60,61,66,63,52,51,54,43,55,52,41,56,63,74,51,43,0,0,0,0,0,0,0
David Davis,77,76,78,68,70,77,69,68,63,65,62,63,74,69,54,47,66,65,67,58,67,67,59,68,70,64,66,70,72,83,74,84,82,86,0,0,0,0,0,0,2
Roel Janssen,57,61,53,61,59,67,63,62,65,40,43,35,56,39,28,41,59,41,68,35,67,63,45,64,66,62,61,66,66,66,61,72,62,72,0,0,0,0,0,0,3
Ignacio Chicco,0,30,33,0,43,41,47,15,39,0,6,7,22,11,6,21,0,27,8,14,24,18,13,0,10,14,20,13,10,0,52,24,53,18,58,53,61,30,52,56,1
Kyo Won Han,86,89,82,74,94,72,66,72,76,74,74,74,72,75,75,75,74,77,70,68,78,62,79,60,57,65,56,61,60,74,77,81,68,77,0,0,0,0,0,0,2
Seung Hoon Oh,0,43,48,0,31,46,60,17,55,0,11,17,25,11,11,21,0,42,13,16,29,19,11,0,20,11,16,20,13,0,55,16,66,18,68,69,64,43,62,70,1
Diogo Sousa Verdasca,65,63,66,49,61,58,58,52,52,32,26,24,50,30,30,47,45,29,33,34,64,45,35,68,60,68,72,68,69,74,81,65,78,75,0,0,0,0,0,0,3
Mohamed Fares,71,69,72,72,76,60,68,74,65,61,65,58,68,62,58,64,62,50,70,48,66,60,69,65,66,58,65,67,68,67,51,69,67,68,0,0,0,0,0,0,2
Felipe de Oliveira Silva,69,68,69,71,79,72,70,74,57,59,72,58,62,57,59,54,64,72,60,45,67,62,57,26,34,51,22,18,20,60,41,72,62,46,0,0,0,0,0,0,0
Giuseppe Mastinu,69,69,69,67,65,75,61,68,66,64,62,57,78,71,53,55,64,68,50,59,72,65,42,29,24,42,32,28,22,55,42,68,57,35,0,0,0,0,0,0,0
Steven Skrzybski,84,85,84,74,83,82,69,72,63,71,68,72,73,71,68,68,65,63,67,59,69,55,71,33,35,58,32,28,21,63,80,78,55,58,0,0,0,0,0,0,0
Anes Osmanoski,68,68,68,48,66,58,52,49,46,37,50,31,49,36,32,38,48,44,35,37,59,50,35,44,43,45,51,37,44,61,66,63,63,53,0,0,0,0,0,0,3
Alexis Gamboa,59,57,61,47,60,59,43,51,43,27,27,21,44,25,23,33,45,41,41,27,51,52,22,55,48,58,52,61,56,71,58,61,81,64,0,0,0,0,0,0,3
Marco Benassi,68,67,68,77,74,68,72,78,72,71,76,66,80,76,70,52,75,74,70,64,80,76,68,72,72,68,71,74,70,75,68,79,75,74,0,0,0,0,0,0,2
Andrea Mazzarani,74,75,74,70,76,74,67,70,69,61,64,55,65,67,63,75,65,66,57,69,67,63,71,25,20,53,23,24,20,69,71,82,70,48,0,0,0,0,0,0,0
Fran�ois Moubandje,71,70,71,70,65,68,72,71,71,48,68,42,63,40,52,56,65,57,65,48,71,67,61,70,72,66,61,76,75,77,90,78,77,73,0,0,0,0,0,0,2
Bryan Passi,60,57,63,57,57,51,54,54,56,39,31,36,55,32,34,51,59,45,61,44,68,63,40,64,66,63,62,65,60,62,68,34,75,63,0,0,0,0,0,0,3
Jean-Baptiste Pierazzi,66,65,66,58,63,61,64,63,62,47,52,32,59,63,48,58,58,67,43,60,62,61,43,63,71,65,60,61,60,74,61,74,74,79,0,0,0,0,0,0,2
Christian Capone,70,68,71,72,75,69,61,72,62,59,58,60,61,56,49,61,60,67,60,48,63,48,64,30,18,38,55,14,17,51,47,79,45,33,0,0,0,0,0,0,0
Ofir Marciano,0,40,44,0,33,40,67,17,45,0,19,12,16,13,12,25,0,25,12,17,27,16,17,0,16,13,19,11,11,0,50,33,80,19,65,67,63,40,57,62,1
Evan Gumbs,62,54,69,50,63,70,50,48,54,50,57,54,47,45,40,57,40,56,31,36,41,32,38,51,50,56,55,48,43,56,85,64,62,26,0,0,0,0,0,0,3
Yong Hyung Cho,52,58,47,46,50,67,64,54,62,49,26,39,66,65,44,44,60,67,57,41,63,62,44,65,63,67,66,66,65,60,65,41,66,67,0,0,0,0,0,0,3
Hendrick Ekstein,75,76,75,70,71,81,58,66,63,54,56,50,61,59,37,51,60,64,58,42,67,47,62,40,27,33,57,34,44,44,44,61,38,39,0,0,0,0,0,0,0
Adri�n Gonz�lez Morales,61,63,59,74,67,66,78,80,67,68,70,72,59,70,54,80,74,72,74,69,75,72,80,69,74,70,70,67,65,67,67,72,63,71,0,0,0,0,0,0,2
Luiz Fernando Pereira da Silva,84,87,82,76,88,88,69,73,63,69,70,66,75,70,69,72,64,59,69,63,68,51,75,44,25,47,59,41,42,52,80,52,46,59,0,0,0,0,0,0,0
Juan Delgado,78,81,75,70,78,75,64,70,64,62,65,63,63,59,59,64,59,61,59,35,61,58,63,38,40,60,41,30,24,63,73,56,70,53,0,0,0,0,0,0,0
Nikola Dovedan,76,79,74,75,88,90,66,72,60,66,69,70,66,63,58,53,63,58,62,65,68,62,59,29,25,58,25,28,27,56,60,67,52,50,0,0,0,0,0,0,0
Bartolomeu Quissanga,75,77,73,60,62,76,72,62,67,37,31,30,49,41,31,50,50,28,36,28,70,65,35,79,79,74,80,80,77,76,71,65,82,75,0,0,0,0,0,0,3
Klaus Gjasula,47,41,52,53,49,40,64,61,72,50,48,43,67,48,35,68,59,67,40,57,72,54,38,64,64,68,63,65,62,85,78,78,87,92,0,0,0,0,0,0,3
Fernando Telechea,63,63,63,67,67,65,65,68,65,65,67,64,70,62,67,70,62,66,62,52,65,60,49,27,21,70,23,22,21,65,90,38,74,70,0,0,0,0,0,0,0
Hussain Hawsawi,60,58,62,39,49,59,54,42,46,21,29,17,27,20,16,35,40,36,36,22,49,39,23,54,56,51,54,54,56,58,70,57,59,54,0,0,0,0,0,0,3
Markus Pink,61,54,67,58,56,65,50,62,54,65,63,68,71,53,58,66,49,54,49,19,54,44,47,27,33,66,28,13,12,72,61,74,85,41,0,0,0,0,0,0,0
Bartlomiej Urbanski,58,61,56,61,74,77,55,61,61,46,41,45,59,36,40,46,62,64,56,47,69,65,44,61,60,56,60,63,61,58,61,59,53,66,0,0,0,0,0,0,3
Brayan Beckeles,64,63,65,55,56,42,64,62,65,51,55,46,65,54,40,43,60,61,62,34,67,57,40,68,67,63,60,75,73,82,83,90,82,73,0,0,0,0,0,0,2
Matthieu Dreyer,0,47,53,0,45,40,59,21,54,0,10,10,16,14,16,11,0,22,10,13,31,13,10,0,19,14,11,14,10,0,75,27,68,21,66,69,68,47,65,65,1
Jack Wilshere,70,73,67,81,76,83,77,82,80,68,77,63,75,72,64,65,80,81,73,71,84,80,77,63,61,58,64,64,65,69,66,70,62,84,0,0,0,0,0,0,2
Jos� Verd� Nicol�s,53,55,52,62,62,56,70,63,70,69,75,71,69,62,76,70,60,61,52,55,65,56,68,34,36,76,24,34,22,71,77,70,75,60,0,0,0,0,0,0,0
Carlos Castro Garc�a,73,75,72,66,74,75,71,66,62,66,69,65,68,63,67,65,57,59,57,57,60,51,51,33,24,58,32,31,31,66,73,72,66,56,0,0,0,0,0,0,0
Mario Erb,66,64,68,57,78,62,60,59,63,45,44,35,59,52,47,47,56,50,45,53,64,63,57,63,59,62,65,65,61,68,80,66,69,66,0,0,0,0,0,0,2
Paul Dixon,70,68,72,60,76,80,59,59,60,46,53,36,56,55,47,46,57,50,58,58,59,60,58,56,61,59,50,58,58,73,82,81,70,70,0,0,0,0,0,0,2
Andy Lonergan,0,40,41,0,50,42,65,24,30,0,8,14,24,13,15,16,0,32,12,14,29,27,12,0,12,15,14,15,14,0,66,28,56,28,65,67,62,40,52,65,1
Geon Woong Kim,60,62,58,56,60,58,60,55,52,48,59,38,63,57,33,44,54,61,36,39,62,64,34,60,61,54,61,61,54,68,46,60,74,68,0,0,0,0,0,0,3
Antonio Vacca,73,72,73,67,59,84,66,66,70,50,60,49,48,56,44,38,62,67,48,40,71,69,45,59,65,44,60,62,53,70,63,87,62,69,0,0,0,0,0,0,2
Jack Hendry,71,70,72,62,66,60,61,62,63,33,30,26,50,35,26,37,51,42,44,28,64,54,38,65,61,65,64,67,66,74,75,71,77,70,0,0,0,0,0,0,3
Sam Barratt,73,74,72,60,61,63,53,60,50,51,54,53,55,42,40,53,57,56,63,52,59,54,44,29,22,60,23,29,28,63,47,73,65,48,0,0,0,0,0,0,0
Luis Garc�a Fern�ndez,53,56,50,69,62,72,65,70,79,68,72,64,72,71,68,75,73,73,68,77,76,71,76,57,68,61,68,43,40,63,54,64,60,71,0,0,0,0,0,0,2
Sei Muroya,78,79,78,59,70,75,61,61,52,57,59,57,66,59,25,37,56,40,68,33,61,60,46,61,60,45,61,67,63,67,60,80,62,64,0,0,0,0,0,0,2
Tom Knowles,63,57,68,43,46,55,47,41,41,50,48,52,55,47,34,50,37,48,25,33,42,28,36,26,18,49,35,19,16,54,59,51,56,50,0,0,0,0,0,0,0
Sebasti�n Ayala,66,68,65,62,76,63,54,57,59,46,58,37,56,54,39,47,55,57,44,39,62,61,42,56,61,58,52,59,48,72,65,74,74,68,0,0,0,0,0,0,3
Nathan Thomas,86,87,85,66,82,81,54,62,55,60,54,59,63,63,56,59,55,50,62,45,56,53,61,37,39,33,46,30,27,59,80,67,63,33,0,0,0,0,0,0,0
Manuel Marouan da Costa Senoussi,57,53,60,52,51,43,57,56,52,44,30,28,72,60,28,44,45,38,33,36,52,58,34,70,68,71,69,74,64,78,81,64,83,82,0,0,0,0,0,0,3
Mohammed Al Majhad,54,68,43,54,68,69,48,54,38,49,54,51,51,48,37,40,53,53,46,45,59,55,46,40,42,45,32,42,45,59,64,59,58,59,0,0,0,0,0,0,0
Craig Gordon,0,35,35,0,57,51,75,25,54,0,16,14,23,14,15,22,0,67,13,13,31,27,15,0,26,15,23,15,13,0,71,25,66,38,74,77,72,35,70,70,1
Valentin Baume,0,37,42,0,43,61,54,25,25,0,19,16,25,20,14,28,0,29,16,13,29,22,15,0,8,15,11,20,19,0,60,22,51,26,59,64,55,37,57,52,1
Luis Caicedo,68,68,68,69,75,77,64,67,66,50,62,48,60,44,37,45,59,63,40,41,70,65,38,61,67,58,62,59,58,78,84,93,74,67,0,0,0,0,0,0,2
Trent Alexander-Arnold,81,83,79,74,75,75,76,72,75,61,63,56,71,64,41,55,76,66,84,74,77,76,74,74,77,59,76,76,74,70,66,80,62,74,0,0,0,0,0,0,2
Chad Marshall,40,33,45,54,35,40,72,58,62,48,28,40,63,52,47,60,54,53,27,56,68,60,55,69,70,76,67,69,64,80,75,69,90,68,0,0,0,0,0,0,3
Aliou Coly,80,76,83,63,72,78,58,58,53,55,52,48,71,59,53,41,50,45,55,45,54,41,52,61,63,58,58,63,61,83,78,83,85,77,0,0,0,0,0,0,2
Iv�n Marcone,43,54,34,70,60,57,79,73,76,58,56,48,73,66,49,59,72,69,58,60,80,83,59,76,76,73,74,80,71,83,35,86,85,84,0,0,0,0,0,0,2
Luigi Vitale,79,81,78,68,79,85,63,70,67,62,61,52,73,71,66,67,71,70,78,71,70,67,71,63,63,58,65,62,67,70,80,91,65,53,0,0,0,0,0,0,2
Patrick Posipal,54,55,53,52,56,55,53,54,45,30,34,25,40,30,25,42,52,46,45,37,61,58,32,59,54,66,61,58,55,70,57,76,71,61,0,0,0,0,0,0,3
Antonio Mazzotta,77,76,77,65,69,77,68,64,65,45,49,27,64,59,53,60,57,36,67,44,64,60,63,67,64,60,71,67,67,70,64,83,63,71,0,0,0,0,0,0,2
Mauricio Casierra,79,78,80,59,77,76,76,57,62,42,50,28,62,57,28,36,52,36,73,29,56,54,27,68,68,73,73,64,60,73,85,77,72,68,0,0,0,0,0,0,3
Matheus Fellipe Costa Pereira,81,81,81,81,83,88,72,79,80,73,74,73,74,72,72,71,71,69,73,71,73,63,78,39,39,43,43,37,29,62,66,74,55,61,0,0,0,0,0,0,0
Juan Francisco Moreno Fuertes,77,74,79,74,75,70,73,79,68,67,69,57,79,80,53,59,69,63,73,60,72,67,64,66,75,69,49,73,74,76,74,89,73,68,0,0,0,0,0,0,2
Sebastian Hausner,52,53,52,37,44,58,46,40,42,26,25,20,40,27,23,29,37,28,35,22,45,40,28,52,48,50,50,56,54,61,57,59,67,48,0,0,0,0,0,0,3
Chris Dunn,0,45,49,0,40,45,48,16,38,0,11,15,12,13,11,13,0,33,14,13,25,21,11,0,11,15,18,16,13,0,54,37,58,17,60,60,58,45,58,59,1
Tyler Brownsword,57,54,59,33,49,59,48,30,48,23,22,21,32,17,21,36,26,32,25,28,26,23,21,49,47,43,49,51,54,54,79,59,51,47,0,0,0,0,0,0,3
Kendall Waston,51,45,55,45,37,31,64,57,55,30,39,30,37,23,21,39,44,36,28,26,55,65,21,71,72,76,78,65,63,86,80,62,95,94,0,0,0,0,0,0,3
Regan Charles-Cook,79,78,79,63,78,81,57,59,58,49,49,47,57,43,46,61,54,52,52,48,59,53,51,50,59,36,50,51,46,61,67,76,53,61,0,0,0,0,0,0,2
James Ward-Prowse,61,66,57,76,75,77,74,82,79,66,65,61,74,70,51,80,84,82,89,83,84,82,88,63,65,57,62,65,62,65,66,78,57,67,0,0,0,0,0,0,2
Haruhiko Takimoto,0,16,24,0,22,22,54,19,22,0,12,9,16,7,6,15,0,24,12,14,19,21,14,0,16,13,6,11,10,0,31,17,64,33,61,62,55,16,55,50,1
Afeez Aremu,72,75,70,63,71,66,54,65,58,53,49,47,60,61,54,42,54,40,54,40,65,51,54,62,65,57,64,60,65,72,66,74,69,77,0,0,0,0,0,0,2
Petar Pusic,73,69,76,65,75,89,55,65,59,44,42,50,47,34,28,45,56,59,56,38,59,55,48,51,56,47,36,62,57,51,63,82,29,62,0,0,0,0,0,0,3
Adrian Grbic,73,71,75,58,61,64,58,60,48,59,62,61,64,50,52,60,51,52,52,67,52,42,56,24,17,68,18,21,17,66,55,61,75,54,0,0,0,0,0,0,0
Andrew Hjulsager,78,79,77,71,76,70,62,70,64,63,69,69,52,65,55,53,66,68,58,55,71,68,57,58,60,39,67,58,42,67,72,70,68,58,0,0,0,0,0,0,2
Simon Makienok,39,37,41,60,39,30,65,70,66,66,69,65,68,64,66,72,49,48,30,38,63,49,43,31,24,84,34,18,19,80,67,73,90,67,0,0,0,0,0,0,0
Moryke Fofana,90,92,88,76,86,79,69,73,56,64,60,62,71,65,69,56,62,65,62,65,62,56,63,26,12,56,40,14,13,57,58,71,60,31,0,0,0,0,0,0,0
Christopher Knett,0,28,32,0,41,41,64,10,27,0,5,7,23,8,8,14,0,33,10,13,16,19,13,0,7,13,11,10,13,0,68,19,62,17,65,70,63,28,60,64,1
Gabriel Armando de Abreu,74,71,75,67,70,68,81,70,72,50,52,42,62,51,48,52,69,65,67,46,75,70,57,84,82,81,82,85,84,81,84,72,83,83,0,0,0,0,0,0,2
Andrea Arrighini,67,66,67,62,64,61,58,66,64,65,68,66,67,61,56,62,56,50,50,40,65,57,46,21,12,70,24,11,14,62,74,63,68,45,0,0,0,0,0,0,0
Ke Shi,62,58,65,42,52,55,57,48,59,26,24,19,45,23,24,38,37,29,28,25,49,42,24,70,72,67,67,73,66,73,70,73,76,67,0,0,0,0,0,0,3
Marc Andr� Schmerb�ck,77,77,77,66,78,62,57,67,58,62,62,61,65,66,62,46,60,60,60,34,62,62,65,33,42,56,27,27,30,62,63,66,66,46,0,0,0,0,0,0,0
George Hughes,65,65,65,57,72,73,54,54,54,48,46,44,56,50,42,45,53,53,42,36,61,59,41,36,36,43,29,39,38,57,58,66,56,47,0,0,0,0,0,0,0
Walter Scott,66,68,65,45,53,76,45,37,41,24,46,21,25,20,29,38,45,31,50,30,52,51,27,54,54,40,54,58,56,66,65,58,76,50,0,0,0,0,0,0,3
Jamie MacDonald,0,23,22,0,50,37,65,21,49,0,13,18,21,14,13,16,0,43,21,25,32,23,21,0,25,15,12,15,16,0,58,44,59,33,72,72,65,23,65,66,1
Daniele Dessena,62,69,57,69,71,67,68,68,70,65,68,55,73,78,68,56,67,67,66,64,69,66,66,72,74,67,68,74,76,73,67,78,68,82,0,0,0,0,0,0,2
Alex Reid,79,82,76,50,68,74,46,47,42,52,47,53,55,48,41,62,37,44,31,31,43,28,32,19,11,52,20,15,10,54,60,54,64,27,0,0,0,0,0,0,0
Jeff-Denis Fehr,83,84,83,69,88,81,59,63,60,51,46,52,56,51,43,39,56,38,64,45,63,55,53,47,49,46,36,55,53,57,71,70,48,62,0,0,0,0,0,0,0
Johan Branger-Engone,65,70,61,65,65,64,48,69,58,56,66,61,55,52,46,40,56,53,48,44,64,60,51,34,23,40,35,41,24,50,67,53,51,41,0,0,0,0,0,0,0
Amir Adouyev,75,76,74,70,78,76,51,69,60,54,40,57,61,43,52,52,59,56,55,48,62,64,59,35,29,39,35,32,48,55,58,45,64,42,0,0,0,0,0,0,0
Ibrahima Traor�,85,89,82,84,93,94,80,80,79,71,76,66,80,76,75,56,77,76,80,75,76,74,85,44,41,44,48,43,40,51,71,63,43,53,0,0,0,0,0,0,0
Frederik N�rgaard,0,30,31,0,28,36,39,16,31,0,4,6,21,7,5,17,0,32,13,13,22,25,12,0,13,11,13,11,12,0,55,20,47,24,50,55,50,30,52,47,1
Dario Vidosic,70,70,70,67,67,69,60,68,66,66,67,62,73,66,68,73,68,65,67,72,70,66,73,49,46,62,45,50,51,67,67,63,73,59,0,0,0,0,0,0,2
Joshua Steiger,64,63,64,53,62,71,46,53,44,36,29,31,53,31,32,45,50,50,35,35,61,55,34,47,49,44,41,50,54,49,57,35,55,47,0,0,0,0,0,0,3
Julian von Moos,68,66,70,55,75,78,51,58,45,58,54,63,55,53,35,66,38,42,30,28,44,32,39,25,12,58,36,16,12,62,67,71,67,38,0,0,0,0,0,0,0
David Gonz�lez,0,34,37,0,44,26,63,25,45,0,15,12,20,12,13,15,0,34,12,18,23,22,14,0,24,11,22,11,12,0,62,26,72,44,66,67,70,34,66,73,1
Juan Jos� Calero,60,59,60,55,55,61,58,57,51,59,57,61,61,57,41,61,49,46,41,33,61,39,49,28,20,58,31,22,18,57,56,64,64,32,0,0,0,0,0,0,0
Jannik Bandowski,87,83,90,62,64,50,63,66,48,57,50,59,69,51,36,39,58,53,63,39,66,52,46,59,64,67,51,60,60,66,54,64,69,64,0,0,0,0,0,0,2
Haibin Zhou,44,32,54,62,75,57,62,62,58,60,60,57,68,63,53,43,62,65,53,62,63,70,58,62,58,62,67,62,55,66,65,66,66,65,0,0,0,0,0,0,2
Daley Sinkgraven,81,80,81,77,84,67,68,79,70,59,69,57,63,55,68,56,73,77,72,65,75,65,73,65,72,64,59,67,66,62,75,70,52,72,0,0,0,0,0,0,2
